Week,Ad name,Campaign name,Creative Type,Campaign,Amount spent (INR),"CPM (cost per 1,000 impressions) (INR)",QPs,CPQ,Cost per results,Purchases,Purchase ROAS (return on ad spend),RPL,Hook Rate,Hold Rate,Impressions,Frequency,Link clicks,CPC (cost per link click) (INR),CTR (link click-through rate),App Installs
3/9/2026,AnjuNanda_Listicle_34s,Multi CTP Parents Aug 2025,Video,Parent,29629.93,63.62928,50,592.5986,2962.993,12,0.216032,128.02,0.263391,0.368482,465665,1.461543,9948,2.978481,2.1363,183
12/29/2025,Mani_Free Chat_24s,Prospects Bangalore Jan 26,Video,Bangalore,29616.37,183.631,18,1645.354,7404.093,4,0.053754,88.44444,0.288451,0.384893,161282,1.738608,2117,13.98978,1.312608,137
1/12/2026,Neena 10s Dinning Table,Test-Female Open Multi CTP Oct 2025,Video,Female,29571.31,87.85506,60,492.8552,4928.552,2,0.063169,31.13333,0.12008,0.273071,336592,1.812607,2676,11.05056,0.795028,163
1/12/2026,Wedding B Roll,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,29492.84,28.7333,109,270.5765,1228.868,24,0.267726,72.44037,0.058348,0.188813,1026434,1.807239,2078,14.1929,0.202448,273
12/22/2025,Anupriya,Prospects High Income Nov-25,Video,Prosp,29426.2,82.53198,168,175.156,29426.2,4,0.049854,8.732143,0.118252,0.233267,356543,1.730044,3741,7.865865,1.049242,1742
1/19/2026,Handshake Static,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,29406.87,34.57907,97,303.1636,1400.327,23,0.238856,72.41237,1.18E-06,0,850424,2.062604,8163,3.602459,0.959874,292
1/26/2026,Radhika,Test-Female Open Multi CTP Oct 2025,Video,Female,29222.22,71.72963,30,974.074,14611.11,,,0,0.1462,0.265207,407394,1.412326,2447,11.94206,0.600647,57
3/9/2026,Preeti_P2C_FreeChat_Fomo,Test-Female Open Multi CTP Oct 2025,Video,Female,29219.4,72.737,37,789.7135,9739.8,4,0.248054,195.8919,0.148225,0.094586,401713,1.702643,575,50.81635,0.143137,97
12/29/2025,Handshake Static,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,29135.98,36.09132,156,186.7691,662.1814,45,0.884817,165.2564,1.24E-06,0,807285,2.118319,5088,5.726411,0.630261,390
2/9/2026,Mani_Free Chat_24s,Prospects Bangalore Jan 26,Video,Bangalore,29102.8,285.1371,28,1039.386,2425.233,9,0.156445,162.6071,0.354859,0.499627,102066,2.122307,2194,13.26472,2.149589,138
11/24/2025,Anupriya,Test-Female Open Multi CTP Oct 2025,Video,Female,29085.75,96.16205,59,492.9788,14542.88,8,0.160938,79.33898,0.134372,0.252737,302466,2.06491,2766,10.51546,0.914483,163
11/17/2025,Neena 20s Dinning Table,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,28972.95,79.57416,118,245.5335,905.4047,23,0.369414,90.70339,0.198338,0.181098,364100,1.665028,1140,25.41487,0.313101,236
12/15/2025,Neena 20s Living Room,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,28926.52,111.5786,156,185.4264,1377.453,21,0.302525,56.09615,0.168418,0.319523,259248,1.602591,1184,24.43118,0.456706,406
10/20/2025,Prachi Free Chat,Female Open QP Aug 2025,Video,Female,28913.92,71.61662,79,365.999,365.999,2,0.017984,6.582278,0.215036,0.479641,403732,1.68454,4816,6.003721,1.192871,345
11/10/2025,Neena 20s Living Room,Multi CTP Parents Aug 2025,Video,Parent,28863.66,98.64478,11,2623.969,14431.83,,,0,0.227329,0.294135,292602,1.726856,3533,8.169731,1.207442,92
1/12/2026,Neena 20s Living Room,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,28857.01,88.84684,151,191.106,1923.801,15,0.182001,34.78146,0.180726,0.384657,324795,1.546473,1930,14.95182,0.594221,334
3/9/2026,Wedding B Roll,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,28843.29,28.84779,90,320.481,848.3321,34,0.454248,145.5778,0.062973,0.175754,999844,1.365784,1773,16.26807,0.177328,217
11/10/2025,Muskan,Female Open QP Aug 2025,Video,Female,28769.43,57.1432,72,399.5754,399.5754,,,0,0.22561,0.364314,503462,1.527003,7062,4.073836,1.402688,462
2/16/2026,Akshita Yamen-ST,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,28652.34,120.0505,61,469.7105,988.0117,30,0.532801,250.2623,0.004613,0.084469,238669,1.756417,1443,19.85609,0.604603,136
12/29/2025,Neena 20s Living Room,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,28511.62,106.5915,183,155.8012,1018.272,28,0.252423,39.32787,0.173124,0.322514,267485,1.745575,1353,21.07289,0.505823,470
11/10/2025,Prospect 02 Static,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,28437.97,63.51859,83,342.6261,1579.887,19,0.1959,67.12048,0,,447711,1.863459,6303,4.511815,1.407828,253
11/17/2025,Radhika,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,28419.05,50.05628,152,186.9674,526.2787,54,0.685491,128.1645,0.102031,0.141575,567742,1.568231,2200,12.91775,0.3875,425
1/26/2026,Prospect 02 Static,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,28393.01,56.40148,96,295.7605,709.8253,41,0.900362,266.2917,0,,503409,2.071966,15887,1.787185,3.155883,223
3/9/2026,Nishi 16s_Free Chat,Multi CTP Parents Aug 2025,Video,Parent,28300.27,42.4472,30,943.3423,4716.712,2,0.027668,26.1,0.194463,0.249568,666717,1.413246,3135,9.027199,0.470215,217
1/19/2026,Nishi 15s_Free Chat,Multi CTP Parents Aug 2025,Video,Parent,28298.23,106.8075,29,975.801,5659.646,2,0.082655,80.65517,0.279642,0.231394,264946,1.755958,3628,7.799953,1.369336,162
1/26/2026,Prospect 04 Static,Test-Female Open Multi CTP Oct 2025,Static,Female,28144.78,48.60929,43,654.5298,7036.195,7,0.045017,29.46512,0,,579000,2.042357,6139,4.584587,1.060276,96
10/6/2025,Nidhi 06,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,28058.94,56.52167,106,264.707,1402.947,20,0.485001,128.383,0.108749,0.179528,496428,1.503421,1518,18.48415,0.305785,195
3/9/2026,Neena 20s Living Room,Test-Female Open Multi CTP Oct 2025,Video,Female,28026.13,85.39657,39,718.6187,7006.533,9,0.119745,86.05128,0.13452,0.244949,328188,1.99413,1017,27.55765,0.309883,72
10/13/2025,Jayati,Multi CTP Parents Aug 2025,Video,Parent,27848.38,52.76943,16,1740.524,2784.838,4,0.155377,270.4375,0.206514,0.477056,527737,1.659206,6003,4.639077,1.137498,133
12/15/2025,Radhika,Test-Female Open Multi CTP Oct 2025,Video,Female,27821.45,73.54102,42,662.4155,2782.145,4,0.032673,21.64286,0.136279,0.300159,378312,1.683811,2332,11.9303,0.616422,73
2/23/2026,Neena 20s Dinning Table,Multi CTP Parents Aug 2025,Video,Parent,27770.81,160.8485,30,925.6937,2524.619,5,0.15113,139.9,0.305244,0.159523,172652,1.477856,1380,20.12378,0.799296,71
2/16/2026,Neena 20s Dinning Table,Multi CTP Parents Aug 2025,Video,Parent,27717.15,146.4625,26,1066.044,3079.683,8,0.241295,257.2308,0.302726,0.157482,189244,1.635121,1344,20.62288,0.710194,84
11/24/2025,Handshake Static,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,27690.55,51.80277,149,185.8426,728.6987,40,0.771202,143.3221,9.35E-06,0.4,534538,2.004741,3874,7.147793,0.724738,367
2/2/2026,Radhika,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,27670.77,65.09039,67,412.9966,1976.484,14,0.318097,131.3731,0.104466,0.134339,425113,1.482496,2018,13.71198,0.474697,202
10/13/2025,Nidhi 06,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,27668.31,51.84506,114,242.7045,1627.548,17,0.179845,43.64912,0.10647,0.187381,533673,1.466175,1394,19.84814,0.261209,202
1/19/2026,Anupriya,Prospects Maharashtra+Gujarat Jan 26,Video,Maha+Guj,27532.57,142.1865,258,106.7154,625.7402,44,0.489311,52.21705,0.084266,0.227677,193637,1.760689,1073,25.65943,0.55413,668
2/9/2026,Shalini Anirudh,Test-Female Open Multi CTP Oct 2025,Video,Female,27355.61,63.75336,62,441.2195,,,,0,0.091045,0.145267,429085,1.558949,1230,22.24033,0.286656,123
1/12/2026,Prachi Free Chat,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,27295.18,129.1872,208,131.2268,384.4392,71,1.605631,210.7019,0.337252,0.571334,211284,1.692208,5182,5.267306,2.452623,462
3/9/2026,Neena 20s Living Room,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,27152.57,102.986,96,282.8393,1131.357,24,0.323689,91.55208,0.160286,0.309513,263653,1.556154,861,31.53609,0.326566,232
10/27/2025,Parent 01_2 Static,Multi CTP Parents Aug 2025,Static,Parent,27143.63,43.44295,36,753.9897,3877.661,16,0.459961,346.8056,0,,624811,2.399594,10005,2.713007,1.601284,181
2/23/2026,Anupriya,Delhi NCR Prospect Feb 26,Video,Delhi,27068.79,202.3305,145,186.6813,1424.673,19,0.185786,34.68276,0.088605,0.245149,133785,1.763299,694,39.00402,0.518743,400
10/13/2025,Parent 02 Static,Multi CTP Parents Aug 2025,Static,Parent,27016.07,40.34827,34,794.5903,2701.607,20,0.719409,571.6353,0,,669572,2.427877,13297,2.031742,1.985895,173
11/10/2025,Anupriya,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,26892.11,85.01042,141,190.7242,2689.211,8,0.107355,20.47518,0.099947,0.192776,316339,1.903764,1150,23.38444,0.363534,349
12/8/2025,Aadya_CoupleListicle_26s,Test-Female Open Multi CTP Oct 2025,Video,Female,26877.26,101.1355,35,767.9217,4479.543,6,0.082374,63.25714,0.177317,0.110625,265755,1.704661,295,91.10936,0.111005,63
3/9/2026,Anupriya,Test-Female Open Multi CTP Oct 2025,Video,Female,26810.82,69.00295,8,3351.353,,,,0,0.104214,0.234911,388546,2.652191,923,29.04748,0.237552,32
10/13/2025,Prachi Free Chat,Female Open QP Aug 2025,Video,Female,26805.62,77.28081,67,400.0839,400.0839,,,0,0.209214,0.468912,346860,1.710676,4147,6.463858,1.195583,268
12/8/2025,Neena 20s AI powered_ Bedroom,Test-Female Open Multi CTP Oct 2025,Video,Female,26771.45,56.47247,52,514.8356,3824.493,12,0.117513,60.5,0.106104,0.296183,474062,1.859198,2977,8.992761,0.627977,82
11/3/2025,Neena 20s Living Room,Test-Female Open Multi CTP Oct 2025,Video,Female,26691.14,69.12207,37,721.3822,3813.02,8,0.145554,105,0.133056,0.323148,386145,2.001239,2266,11.77897,0.586826,74
2/23/2026,Nishi 16s_Free Chat,Multi CTP Parents Aug 2025,Video,Parent,26631.26,47.59696,31,859.0729,2421.024,11,0.166383,142.9355,0.150687,0.187162,559516,1.441572,2165,12.30081,0.386942,170
10/27/2025,Handshake Static,Female Open QP Aug 2025,Static,Female,26543.41,19.53077,109,243.5175,243.5175,11,0.200728,48.88073,0.000157,0.252336,1359056,1.726053,6496,4.086116,0.477979,274
11/10/2025,Neena 10s Dinning Table,Multi CTP Parents Aug 2025,Video,Parent,26450.57,78.74865,35,755.7306,4408.428,7,1.556715,1176.457,0.180978,0.226986,335886,1.588497,2863,9.23876,0.852373,122
11/17/2025,Vaun Puja Carousel,Test-Female Open Multi CTP Oct 2025,Carousel,Female,26444.4,83.67978,37,714.7135,5288.88,7,0.472009,337.3514,0.040229,0.120349,316019,2.099836,3947,6.699873,1.248976,74
1/5/2026,Prachi Free Chat,Multi CTP Parents Aug 2025,Video,Parent,26385.61,167.9093,41,643.5515,2638.561,10,4.491312,2890.39,0.342677,0.399302,157142,1.695807,2257,11.69057,1.436281,109
12/8/2025,Neena 10s Dinning Table,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,26379.34,78.25166,206,128.055,1648.709,16,0.105537,13.51456,0.102958,0.290999,337109,1.72258,1453,18.15509,0.431018,677
1/12/2026,Film Arte 23,Multi CTP Parents Aug 2025,Video,Parent,26376.86,78.09072,19,1388.256,2930.762,6,0.323541,449.1579,0.366093,0.305905,337772,1.531735,5685,4.639729,1.683088,102
1/12/2026,Anupriya,Prospects High Income Nov-25,Video,Prosp,26294.33,113.8031,123,213.775,13147.17,9,0.241991,51.73171,0.101211,0.21997,231051,1.541666,1051,25.01839,0.454878,379
10/27/2025,Muskan,Female Open QP Aug 2025,Video,Female,26278.57,58.47401,62,423.8479,423.8479,4,0.038549,16.33871,0.243824,0.422063,449406,1.547781,7129,3.686151,1.586316,426
3/2/2026,Mani_Free Chat_24s,Delhi NCR Prospect Feb 26,Video,Delhi,26236.8,140.6942,132,198.7636,2623.68,10,0.328165,65.22727,0.210895,0.330223,186481,1.537354,1800,14.576,0.965246,282
11/24/2025,Neena 20s Living Room,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,26116.1,115.1361,153,170.6935,1135.483,23,0.359012,61.28105,0.157212,0.329557,226828,1.610617,1109,23.54923,0.488917,357
2/2/2026,Prospect 02 Static,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,26104.45,62.04369,94,277.7069,932.3018,30,0.448583,124.5745,0,,420743,1.987975,10871,2.401292,2.583763,187
12/8/2025,Parent Carousels,Multi CTP Parents Aug 2025,Carousel,Parent,26065.39,60.36422,19,1371.863,2606.539,14,0.708334,971.7368,0.142389,0.13114,431802,2.095475,12701,2.052231,2.941394,333
12/8/2025,Neena 10s Dinning Table,Test-Female Open Multi CTP Oct 2025,Video,Female,26023.41,61.3709,56,464.7038,13011.71,2,0.014026,6.517857,0.083769,0.299203,424035,2.243156,2387,10.90214,0.562925,220
2/16/2026,Success_Story_Puja_Varun,Test-Prospects F Bid Multiplier Sept 25,Carousel,Prosp,25882.88,178.4239,89,290.8189,647.072,40,0.584131,169.8764,0.317639,0.415513,145064,1.545997,3605,7.179717,2.48511,220
10/20/2025,Wedding B Roll,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,25881.9,28.52308,100,258.819,1078.413,24,0.274168,70.96,0.054538,0.186853,907402,1.766102,1733,14.93474,0.190985,291
3/2/2026,Neena 20s Dinning Table,Multi CTP Parents Aug 2025,Video,Parent,25624.72,113.4329,19,1348.669,3203.09,2,0.031727,42.78947,0.294756,0.154402,225902,1.438949,1353,18.93919,0.598932,50
1/26/2026,Anupriya,Test-Female Open Multi CTP Oct 2025,Video,Female,25521.01,94.65127,42,607.6431,8507.003,,,0,0.097926,0.18448,269632,2.038143,1296,19.69214,0.480655,137
12/1/2025,Handshake Static,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,25470.93,44.36687,128,198.9916,410.8215,64,1.079976,214.9063,3.48E-06,0.5,574098,1.85859,4217,6.040059,0.734544,344
11/24/2025,Shalini Anirudh,Test-Female Open Multi CTP Oct 2025,Video,Female,25234.23,44.54795,53,476.1175,12617.12,6,0.06507,30.98113,0.081961,0.152713,566451,1.727048,1511,16.70035,0.266749,122
12/8/2025,Mandeep_P2CFather_90NewMatches_20s,Multi CTP Parents Aug 2025,Video,Parent,25219.99,98.9481,36,700.5553,2802.221,4,0.122562,85.86111,0.350214,0.09537,254881,1.569745,1056,23.88257,0.414311,157
1/12/2026,Prospect 02 Static,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,25148.52,43.21267,108,232.8567,785.8913,32,1.028848,239.5741,0,,581971,2.081553,9328,2.696025,1.602829,231
1/12/2026,Nishi 15s_Free Chat,Multi CTP Parents Aug 2025,Video,Parent,25077.87,107.2038,22,1139.903,12538.94,5,0.085374,97.31818,0.328004,0.252734,233927,1.743681,4191,5.983744,1.791585,115
12/1/2025,Nidhi 06 â€“ Copy,Test-Female Open Multi CTP Oct 2025,Video,Female,25075.02,47.22564,37,677.7032,5015.004,,,0,0.129203,0.107737,530962,1.629283,1126,22.26911,0.212068,67
11/17/2025,Neena 20s AI powered_ Bedroom,Test-Female Open Multi CTP Oct 2025,Video,Female,24978.39,59.71363,33,756.9209,4163.065,5,0.152212,115.2121,0.108108,0.244063,418303,1.498456,1710,14.60725,0.408795,64
12/8/2025,Akshita Yamen-ST,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,24884.65,92.69338,66,377.0402,957.1019,26,0.789885,297.8182,0.008299,0.088869,268462,1.657613,1533,16.23265,0.571031,147
10/27/2025,Parent 02 Static,Multi CTP Parents Aug 2025,Static,Parent,24817.67,47.35591,32,775.5522,4136.278,10,0.897868,696.3438,0,,524067,2.50799,11581,2.142964,2.209832,164
11/17/2025,Akshita Yamen-ST,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,24791.68,77.03107,78,317.8421,1032.987,25,0.349109,110.9615,0.012472,0.128052,321840,1.78451,1790,13.8501,0.556177,181
1/12/2026,Neena 20s Dinning Table,Prospects Bangalore Jan 26,Video,Bangalore,24767.08,122.0203,29,854.0372,1769.077,6,0.0837,71.48276,0.156724,0.201094,202975,2.130255,536,46.20724,0.264072,109
10/6/2025,Prachi Free Chat,BAU-Prospects Open Sept 25,Video,Prosp,24739.11,145.1332,145,170.6146,651.0292,38,0.365737,62.4,0.25733,0.583554,170458,1.496414,1929,12.82484,1.131657,299
2/16/2026,Shalini Anirudh,Test-Female Open Multi CTP Oct 2025,Video,Female,24720.15,58.23014,42,588.575,8240.05,2,0.019296,11.35714,0.086678,0.142512,424525,1.564896,1158,21.34728,0.272775,99
11/17/2025,Prachi Free Chat,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,24633.07,168.4727,121,203.5791,1894.852,14,0.200706,40.8595,0.332957,0.492677,146214,2.215767,3312,7.437521,2.265173,263
3/2/2026,Data Led Carousel 3,Test-Female Open Multi CTP Oct 2025,Carousel,Female,24583.39,64.42678,17,1446.082,8194.463,3,0.099051,143.2353,0.029043,0.508482,381571,2.071358,3952,6.220493,1.035718,38
3/2/2026,Shalini_FreeChat_ShaadiReady_27s,Multi CTP Parents Aug 2025,Video,Parent,24484.96,63.44043,20,1224.248,3060.62,15,0.652033,798.25,0.362913,0.171882,385952,1.194022,4603,5.319348,1.192635,138
2/9/2026,Prospect 02 Static,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,24462.9,68.65661,78,313.6269,698.94,35,0.977031,306.4231,0,,356308,2.130519,9705,2.520649,2.723767,211
1/12/2026,Neena 10s Dinning Table,Multi CTP Parents Aug 2025,Video,Parent,24428.67,112.7777,24,1017.861,4885.734,8,0.229321,233.4167,0.182269,0.295231,216609,1.606761,1582,15.44164,0.730348,118
1/12/2026,Radhika,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,24426.07,57.644,86,284.0241,2035.506,12,0.162368,46.11628,0.11002,0.143029,423740,1.638485,1655,14.75896,0.39057,284
12/29/2025,Radhika,Test-Female Open Multi CTP Oct 2025,Video,Female,24421.43,72.32208,24,1017.56,24421.43,2,0.024446,24.875,0.139376,0.272544,337676,1.729215,1979,12.34029,0.586065,62
2/23/2026,Shalini Anirudh,Test-Female Open Multi CTP Oct 2025,Video,Female,24390.53,65.39227,49,497.7659,6097.633,7,0.125787,62.61224,0.102119,0.143506,372988,1.494894,1844,13.22697,0.494386,98
1/26/2026,Anupriya,Prospects Bangalore Jan 26,Video,Bangalore,24267.52,183.2894,31,782.8232,1733.394,6,0.088472,69.25806,0.114577,0.196374,132400,2.072571,530,45.78777,0.400302,169
2/16/2026,Anupriya,Prospects Bangalore Jan 26,Video,Bangalore,24239.61,216.4,32,757.4878,2203.601,4,0.071412,54.09375,0.092355,0.218753,112013,2.240305,351,69.05872,0.313356,122
3/9/2026,"Prachee 25s_Listicle- 90 new matches, Free chat, 25 years trust",Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,24230.27,99.69007,28,865.3668,12115.14,2,0.115187,99.67857,0.135681,0.421736,243056,1.470464,2005,12.08492,0.824913,90
2/16/2026,Parent 02 Static,Multi CTP Parents Aug 2025,Static,Parent,24204.64,50.52865,34,711.9012,2017.053,15,0.574972,409.3235,0,,479028,2.143503,10323,2.344729,2.154989,137
11/17/2025,Neena 20s Living Room,Multi CTP Parents Aug 2025,Video,Parent,24080.51,123.2723,20,1204.026,8026.837,4,0.108885,131.1,0.258621,0.28268,195344,1.588511,2663,9.042625,1.363236,73
1/26/2026,Neena 10s Dinning Table,Multi CTP Parents Aug 2025,Video,Parent,23978.76,101.5348,27,888.1022,23978.76,4,0.058552,52,0.17305,0.226387,236163,1.695903,1986,12.0739,0.840945,133
1/19/2026,Radhika,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,23936.01,61.39343,78,306.8719,1709.715,14,0.180481,55.38462,0.107903,0.13939,389879,1.661343,1832,13.06551,0.469889,238
1/26/2026,Shalini Anirudh,Test-Female Open Multi CTP Oct 2025,Video,Female,23918.78,50.11803,62,385.7868,7972.927,2,0.0222,8.564516,0.117255,0.144085,477249,1.611206,2284,10.47232,0.478576,115
10/20/2025,Jayati,Multi CTP Parents Aug 2025,Video,Parent,23915.24,75.42741,29,824.6634,5978.81,6,0.24223,199.7586,0.317069,0.540679,317063,1.611461,4248,5.629765,1.339797,110
1/5/2026,Prachi Free Chat,Test-Female Open Multi CTP Oct 2025,Video,Female,23901.76,76.73684,33,724.2958,4780.352,4,0.11313,81.93939,0.247643,0.452428,311477,1.996468,7421,3.220827,2.382519,71
12/22/2025,Prachi Free Chat,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,23851.88,145.8804,149,160.0797,851.8529,28,0.367476,58.8255,0.305829,0.546576,163503,1.727211,2497,9.552215,1.527189,428
12/29/2025,Neena 20s AI powered_ Bedroom,Test-Female Open Multi CTP Oct 2025,Video,Female,23839.03,67.15768,23,1036.48,,,,0,0.122202,0.324012,354971,2.092249,2928,8.141745,0.824856,52
1/19/2026,Juhi 12s_FreeChat,Prospects Bangalore Jan 26,Video,Bangalore,23825.71,117.4068,67,355.6076,2165.974,10,0.196426,69.85075,0.127855,0.29018,202933,2.111027,873,27.29176,0.430191,199
1/19/2026,Parent 02 Static,Multi CTP Parents Aug 2025,Static,Parent,23775.84,60.6021,23,1033.732,3396.549,9,2.116518,2187.913,0,,392327,2.435528,17290,1.375121,4.407038,138
2/16/2026,Shalini_FreeChat_ShaadiReady_27s,Multi CTP Parents Aug 2025,Video,Parent,23759.57,96.74328,27,879.9841,5939.893,12,0.607376,534.4815,0.345452,0.230785,245594,1.476005,2923,8.128488,1.190176,152
3/9/2026,Radhika,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,23739.85,58.66645,70,339.1407,1249.466,19,0.809609,274.5714,0.135275,0.132262,404658,1.360835,1710,13.88295,0.422579,192
11/17/2025,Anupriya,Female Open QP Aug 2025,Video,Female,23712.04,57.13277,118,200.9495,200.9495,,,0,0.102257,0.241423,415034,2.266212,1851,12.81039,0.445988,401
12/8/2025,Neena 20s Dinning Table,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,23707.13,64.8542,141,168.1357,697.2685,13,0.209557,35.23404,0.231881,0.204051,365545,1.56328,1563,15.16771,0.427581,273
1/19/2026,Neena 20s Dinning Table,Prospects Bangalore Jan 26,Video,Bangalore,23577.55,122.2274,24,982.3979,1386.915,4,0.078592,77.20833,0.18602,0.174567,192899,1.808016,587,40.16618,0.304304,107
2/2/2026,Shalini Anirudh,Test-Female Open Multi CTP Oct 2025,Video,Female,23510.02,44.57958,42,559.7624,11755.01,,,0,0.104615,0.15026,527372,1.533245,2427,9.686864,0.460206,118
2/23/2026,Mani_Free Chat_24s,Delhi NCR Prospect Feb 26,Video,Delhi,23501.07,175.5291,118,199.1616,1566.738,15,0.227139,45.23729,0.238597,0.410862,133887,1.775125,1862,12.62141,1.390725,247
1/26/2026,Neena 20s Living Room,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,23497.07,114.9754,135,174.0524,979.0446,24,0.334382,58.2,0.174168,0.305726,204366,1.641995,1012,23.21845,0.49519,264
